,index,state,customer_lifetime_value,response,coverage,education,effective_to_date,employmentstatus,gender,income,location_code,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,policy,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size
5144,5428,California,2461.797738,No,Basic,Bachelor,2011-01-21,Medical Leave,F,12222.0,Suburban,Married,67,8,70,1,1,Corporate Auto,Corporate L3,Offer3,Agent,321.6,Two-Door Car,Medsize
5145,5429,California,2521.684392,No,Basic,Bachelor,2011-02-20,Employed,F,41247.0,Suburban,Divorced,64,17,6,0,1,Personal Auto,Personal L3,Offer4,Web,307.2,Two-Door Car,Large
5146,5431,Nevada,2822.591481,No,Basic,College,2011-02-09,Disabled,F,25531.0,Suburban,Married,74,27,52,0,1,Personal Auto,Personal L3,Offer1,Agent,355.2,Two-Door Car,Small
5147,5432,Nevada,5811.996703,No,Basic,College,2011-02-08,Employed,M,58643.0,Urban,Divorced,74,33,58,0,3,Personal Auto,Personal L1,Offer3,Agent,329.46648,Four-Door Car,Medsize
5148,5433,Oregon,21850.34627,No,Basic,Bachelor,2011-02-26,Employed,M,48107.0,Suburban,Divorced,190,6,34,2,2,Corporate Auto,Corporate L2,Offer1,Call Center,912.0,Luxury SUV,Small
5149,5434,Washington,9320.240511,No,Premium,Bachelor,2011-02-24,Medical Leave,F,18643.0,Suburban,Married,119,34,41,0,5,Corporate Auto,Corporate L2,Offer1,Agent,571.2,Four-Door Car,Medsize
5150,5435,Nevada,22305.32351,No,Premium,College,2011-02-21,Unemployed,F,0.0,Urban,Married,102,13,89,0,2,Personal Auto,Personal L2,Offer4,Agent,401.528957,Two-Door Car,Medsize
5151,5436,Oregon,22118.81261,No,Basic,Master,2011-02-17,Employed,M,58645.0,Urban,Married,110,15,44,0,2,Personal Auto,Personal L2,Offer2,Agent,427.723646,SUV,Medsize
5152,5437,Oregon,7218.16275,No,Premium,Bachelor,2011-01-18,Employed,F,95058.0,Rural,Married,177,11,90,0,1,Personal Auto,Personal L3,Offer2,Agent,89.712324,SUV,Small
5153,5438,Washington,6117.034997,No,Extended,Bachelor,2011-02-22,Unemployed,F,0.0,Suburban,Single,87,16,83,0,8,Corporate Auto,Corporate L3,Offer3,Agent,1032.609293,Four-Door Car,Medsize
5154,5439,Oregon,4882.289803,No,Basic,High School or Below,2011-01-17,Medical Leave,F,19715.0,Suburban,Married,66,25,11,4,5,Personal Auto,Personal L3,Offer1,Web,475.2,Four-Door Car,Small
5155,5440,Nevada,2674.07551,No,Basic,Master,2011-01-06,Employed,F,68787.0,Rural,Married,66,7,64,0,1,Personal Auto,Personal L3,Offer4,Call Center,105.379402,Four-Door Car,Medsize
5156,5441,Nevada,7724.678387,No,Basic,Bachelor,2011-02-22,Employed,M,29056.0,Suburban,Married,66,19,2,0,2,Personal Auto,Personal L3,Offer2,Branch,355.531267,Two-Door Car,Medsize
5157,5442,Oregon,4708.203284,No,Basic,College,2011-01-25,Employed,F,47829.0,Suburban,Married,117,23,37,1,1,Personal Auto,Personal L3,Offer3,Call Center,561.6,SUV,Medsize
5158,5443,Arizona,4447.423455,No,Premium,Bachelor,2011-02-14,Disabled,F,13128.0,Suburban,Married,118,11,21,0,1,Personal Auto,Personal L1,Offer4,Call Center,771.878514,Four-Door Car,Medsize
5159,5444,California,4823.558028,No,Extended,College,2011-01-31,Employed,F,58946.0,Urban,Married,121,5,87,0,1,Personal Auto,Personal L3,Offer1,Agent,486.720776,SUV,Medsize
5160,5445,Oregon,5420.361822,No,Basic,College,2011-01-10,Employed,M,31614.0,Urban,Single,71,26,69,0,4,Personal Auto,Personal L3,Offer2,Branch,234.683628,Four-Door Car,Medsize
5161,5446,California,7583.141211,No,Basic,Bachelor,2011-01-02,Employed,F,44667.0,Urban,Single,65,25,53,0,2,Personal Auto,Personal L2,Offer1,Web,245.661376,Four-Door Car,Medsize
5162,5447,Oregon,3852.425156,No,Premium,College,2011-01-15,Unemployed,M,0.0,Suburban,Single,111,33,76,0,1,Personal Auto,Personal L3,Offer3,Agent,937.824847,Four-Door Car,Small
5163,5448,California,7647.451823,No,Basic,High School or Below,2011-02-12,Employed,M,91512.0,Suburban,Married,189,6,86,0,1,Personal Auto,Personal L3,Offer3,Branch,907.2,Luxury Car,Medsize
5164,5449,Oregon,5229.68034,No,Basic,High School or Below,2011-02-23,Medical Leave,F,26540.0,Suburban,Divorced,69,13,65,1,5,Personal Auto,Personal L1,Offer2,Call Center,331.2,Four-Door Car,Medsize
5165,5450,Oregon,3614.078436,No,Basic,Bachelor,2011-02-16,Unemployed,M,0.0,Suburban,Single,103,35,76,0,1,Personal Auto,Personal L2,Offer1,Agent,741.6,SUV,Medsize
5166,5451,Nevada,2853.512645,No,Basic,High School or Below,2011-02-02,Employed,M,38798.0,Urban,Married,72,24,48,0,1,Personal Auto,Personal L3,Offer2,Web,332.945455,Four-Door Car,Medsize
5167,5452,Oregon,8543.325539,No,Basic,Bachelor,2011-02-22,Unemployed,F,0.0,Suburban,Married,117,0,6,0,4,Personal Auto,Personal L3,Offer1,Call Center,561.6,Sports Car,Medsize
5168,5453,Oregon,5150.416511,No,Basic,Bachelor,2011-01-05,Employed,F,65629.0,Rural,Married,64,21,28,0,3,Personal Auto,Personal L3,Offer4,Call Center,89.411365,Four-Door Car,Large
5169,5454,Nevada,8723.667123,No,Basic,Master,2011-01-03,Employed,F,33291.0,Rural,Married,73,30,2,1,2,Personal Auto,Personal L3,Offer1,Agent,172.226165,Four-Door Car,Medsize
5170,5455,California,16477.47799,No,Extended,College,2011-02-22,Employed,F,57264.0,Rural,Divorced,84,0,30,1,2,Personal Auto,Personal L3,Offer1,Branch,129.249842,Four-Door Car,Medsize
5171,5457,Oregon,4244.470352,No,Basic,College,2011-02-21,Employed,M,34220.0,Suburban,Married,109,23,71,1,1,Corporate Auto,Corporate L3,Offer2,Branch,523.2,SUV,Medsize
5172,5458,Arizona,5757.442258,Yes,Basic,Master,2011-01-31,Employed,M,88997.0,Rural,Divorced,72,9,71,0,3,Personal Auto,Personal L3,Offer2,Branch,174.041566,Four-Door Car,Small
5173,5459,Arizona,4826.831451,No,Basic,Doctor,2011-02-20,Medical Leave,M,18779.0,Urban,Married,63,10,65,0,4,Personal Auto,Personal L3,Offer3,Agent,215.255721,Four-Door Car,Large
5174,5460,Oregon,8092.87696,Yes,Basic,College,2011-02-05,Employed,M,50825.0,Urban,Married,102,3,46,0,3,Corporate Auto,Corporate L3,Offer1,Agent,369.614729,SUV,Medsize
5175,5461,Arizona,3011.270628,No,Extended,High School or Below,2011-01-17,Unemployed,M,0.0,Suburban,Single,86,18,41,0,1,Personal Auto,Personal L3,Offer1,Web,569.130423,Four-Door Car,Medsize
5176,5462,California,8663.919296,No,Basic,High School or Below,2011-02-22,Employed,F,29218.0,Suburban,Married,72,33,40,0,2,Personal Auto,Personal L1,Offer3,Agent,502.369442,Four-Door Car,Medsize
5177,5463,California,2471.528431,Yes,Basic,High School or Below,2011-01-15,Employed,M,95697.0,Rural,Married,61,16,55,0,1,Special Auto,Special L3,Offer2,Agent,114.273025,Two-Door Car,Medsize
5178,5464,Oregon,5627.297887,No,Basic,Doctor,2011-01-21,Employed,F,61486.0,Urban,Married,70,2,65,0,3,Personal Auto,Personal L3,Offer2,Call Center,334.13351,Two-Door Car,Medsize
5179,5465,Arizona,7494.087341,No,Basic,Bachelor,2011-02-06,Unemployed,F,0.0,Suburban,Married,68,6,25,0,2,Personal Auto,Personal L3,Offer3,Call Center,326.4,Four-Door Car,Medsize
5180,5466,Oregon,5452.625449,No,Basic,Bachelor,2011-01-12,Disabled,F,17723.0,Suburban,Married,72,3,40,0,3,Personal Auto,Personal L3,Offer1,Agent,345.6,Two-Door Car,Medsize
5181,5467,California,2592.437797,Yes,Basic,High School or Below,2011-01-02,Employed,M,72421.0,Suburban,Married,65,8,23,0,1,Personal Auto,Personal L2,Offer2,Call Center,312.0,Four-Door Car,Small
5182,5468,California,6721.893743,No,Extended,College,2011-01-29,Employed,F,36510.0,Urban,Married,84,10,36,0,6,Personal Auto,Personal L3,Offer1,Call Center,286.781601,Four-Door Car,Medsize
5183,5469,Oregon,5500.576161,No,Basic,Bachelor,2011-02-19,Employed,M,35396.0,Suburban,Divorced,70,32,12,0,3,Personal Auto,Personal L3,Offer4,Call Center,336.0,Two-Door Car,Medsize
5184,5470,Oregon,2550.659053,No,Basic,College,2011-02-10,Employed,F,69230.0,Urban,Married,63,31,13,0,1,Special Auto,Special L2,Offer3,Agent,283.241868,Four-Door Car,Medsize
5185,5471,Washington,7771.582097,No,Premium,Master,2011-02-01,Employed,F,28054.0,Urban,Married,195,1,63,1,1,Corporate Auto,Corporate L1,Offer3,Agent,571.663256,SUV,Medsize
5186,5472,California,4236.301454,No,Premium,College,2011-02-02,Medical Leave,F,25866.0,Suburban,Married,109,20,56,0,1,Personal Auto,Personal L2,Offer1,Agent,523.2,Four-Door Car,Small
5187,5473,Oregon,9025.067525,No,Premium,Bachelor,2011-01-17,Medical Leave,F,23675.0,Suburban,Married,117,4,31,0,7,Personal Auto,Personal L2,Offer1,Branch,707.925645,Four-Door Car,Medsize
5188,5474,California,2615.911934,No,Basic,Master,2011-02-03,Unemployed,M,0.0,Suburban,Married,71,22,45,0,1,Personal Auto,Personal L1,Offer2,Agent,340.8,Two-Door Car,Medsize
5189,5475,Nevada,2396.219292,Yes,Basic,Bachelor,2011-01-10,Unemployed,F,0.0,Suburban,Married,66,6,71,2,1,Personal Auto,Personal L3,Offer2,Call Center,433.160284,Four-Door Car,Large
5190,5476,California,4784.416267,No,Basic,Bachelor,2011-01-03,Unemployed,F,0.0,Suburban,Single,68,16,81,0,6,Personal Auto,Personal L3,Offer1,Branch,326.4,Two-Door Car,Medsize
5191,5477,Nevada,3873.647046,Yes,Basic,College,2011-01-20,Retired,M,28142.0,Suburban,Married,105,18,50,0,1,Personal Auto,Personal L3,Offer2,Agent,701.708239,Sports Car,Medsize
5192,5478,Oregon,7806.137458,No,Basic,College,2011-02-27,Employed,M,23706.0,Suburban,Married,68,1,56,1,2,Corporate Auto,Corporate L3,Offer3,Web,326.4,Four-Door Car,Medsize
5193,5479,Arizona,4717.625727,No,Extended,College,2011-01-26,Unemployed,M,0.0,Suburban,Married,131,0,80,0,1,Personal Auto,Personal L1,Offer2,Agent,628.8,SUV,Large
5194,5480,Washington,5625.908671,No,Extended,Bachelor,2011-01-17,Unemployed,M,0.0,Suburban,Single,85,34,31,0,3,Corporate Auto,Corporate L3,Offer2,Call Center,872.203927,Four-Door Car,Small
5195,5481,Nevada,5182.941518,No,Basic,Master,2011-02-02,Employed,F,83527.0,Rural,Married,64,19,27,1,3,Personal Auto,Personal L1,Offer2,Branch,39.127298,Two-Door Car,Large
5196,5482,Arizona,6005.214792,Yes,Extended,High School or Below,2011-01-12,Employed,M,26876.0,Suburban,Single,76,17,72,0,8,Personal Auto,Personal L3,Offer1,Agent,364.8,Four-Door Car,Medsize
5197,5483,Arizona,9837.507586,No,Extended,High School or Below,2011-02-16,Employed,F,55099.0,Rural,Divorced,122,33,86,0,3,Corporate Auto,Corporate L3,Offer2,Branch,260.265417,Sports Car,Medsize
5198,5484,Arizona,5206.028448,No,Basic,College,2011-02-02,Employed,F,71661.0,Suburban,Married,65,7,92,0,4,Personal Auto,Personal L3,Offer4,Branch,312.0,Four-Door Car,Small
5199,5486,Washington,2837.109178,No,Basic,College,2011-02-28,Employed,M,90893.0,Rural,Married,70,8,82,0,1,Personal Auto,Personal L3,Offer1,Agent,70.712507,Two-Door Car,Medsize
5200,5487,Nevada,11785.04181,No,Premium,College,2011-01-27,Employed,M,90016.0,Rural,Married,102,28,34,4,2,Personal Auto,Personal L2,Offer1,Web,20.405935,Four-Door Car,Medsize
5201,5488,California,3124.933827,No,Extended,Bachelor,2011-02-19,Employed,M,81285.0,Suburban,Single,81,18,2,2,1,Personal Auto,Personal L3,Offer1,Branch,441.765368,Four-Door Car,Medsize
5202,5489,Nevada,13862.10016,No,Basic,Bachelor,2011-02-21,Employed,F,96950.0,Suburban,Married,115,20,74,0,2,Personal Auto,Personal L2,Offer4,Agent,633.132017,Sports Car,Large
5203,5490,California,8200.269735,No,Basic,Doctor,2011-01-22,Employed,M,24814.0,Suburban,Single,69,31,48,0,2,Special Auto,Special L1,Offer2,Call Center,331.2,Two-Door Car,Medsize
5204,5491,Oregon,8456.268179,No,Extended,High School or Below,2011-01-14,Unemployed,F,0.0,Suburban,Single,90,14,16,3,2,Corporate Auto,Corporate L3,Offer1,Agent,648.0,Two-Door Car,Medsize
5205,5492,Nevada,2124.173841,No,Basic,Bachelor,2011-01-23,Unemployed,M,0.0,Rural,Married,61,17,14,1,1,Personal Auto,Personal L3,Offer4,Web,60.5975,Two-Door Car,Medsize
5206,5493,Oregon,9045.111945,No,Premium,Master,2011-01-06,Employed,F,52572.0,Urban,Divorced,113,30,22,0,3,Personal Auto,Personal L2,Offer1,Agent,441.623031,Four-Door Car,Medsize
5207,5494,Arizona,3187.351993,No,Extended,Doctor,2011-02-09,Unemployed,M,0.0,Suburban,Married,85,27,29,0,1,Corporate Auto,Corporate L2,Offer2,Call Center,595.160486,Two-Door Car,Large
5208,5495,California,8113.962284,No,Basic,High School or Below,2011-01-04,Employed,F,41701.0,Rural,Married,68,16,74,0,2,Corporate Auto,Corporate L3,Offer1,Agent,64.646458,Four-Door Car,Medsize
5209,5497,Arizona,9087.586819,No,Extended,High School or Below,2011-01-05,Unemployed,M,0.0,Suburban,Married,80,7,77,0,2,Corporate Auto,Corporate L2,Offer1,Agent,384.0,Four-Door Car,Medsize
5210,5498,California,12519.79639,No,Basic,Bachelor,2011-02-07,Employed,M,34179.0,Suburban,Married,107,15,26,0,2,Corporate Auto,Corporate L3,Offer2,Web,770.4,Sports Car,Medsize
5211,5499,Oregon,6057.07208,Yes,Extended,Bachelor,2011-02-14,Retired,M,27681.0,Suburban,Married,83,13,62,0,9,Personal Auto,Personal L2,Offer2,Agent,398.4,Two-Door Car,Medsize
5212,5500,Arizona,4967.044248,No,Basic,Bachelor,2011-01-29,Unemployed,M,0.0,Suburban,Divorced,73,34,2,0,4,Corporate Auto,Corporate L3,Offer2,Branch,359.35328,Four-Door Car,Small
5213,5501,Washington,6933.335325,No,Basic,Bachelor,2011-01-10,Unemployed,F,0.0,Suburban,Single,70,19,66,1,2,Personal Auto,Personal L3,Offer2,Agent,504.0,Four-Door Car,Medsize
5214,5502,Washington,22399.12944,No,Basic,High School or Below,2011-01-15,Employed,F,78494.0,Rural,Married,69,21,53,0,2,Personal Auto,Personal L3,Offer3,Branch,78.189401,Two-Door Car,Medsize
5215,5503,Nevada,2162.417356,No,Basic,College,2011-01-12,Unemployed,F,0.0,Suburban,Single,66,18,95,2,1,Personal Auto,Personal L3,Offer1,Branch,316.8,Two-Door Car,Medsize
5216,5504,Oregon,21776.5819,No,Premium,Bachelor,2011-01-16,Employed,M,56044.0,Suburban,Married,182,27,32,0,2,Personal Auto,Personal L3,Offer1,Agent,952.849701,SUV,Small
5217,5505,Oregon,9095.049868,Yes,Basic,College,2011-01-11,Employed,M,37937.0,Suburban,Married,116,11,42,0,5,Personal Auto,Personal L3,Offer2,Call Center,556.8,SUV,Medsize
5218,5506,Arizona,4228.248035,No,Basic,High School or Below,2011-02-24,Employed,F,77853.0,Rural,Single,106,12,76,0,1,Personal Auto,Personal L2,Offer1,Branch,165.237444,SUV,Medsize
5219,5507,Arizona,6521.368813,Yes,Extended,College,2011-01-09,Employed,F,72608.0,Suburban,Married,82,26,19,3,8,Personal Auto,Personal L1,Offer2,Agent,393.6,Four-Door Car,Medsize
5220,5508,California,10209.02324,No,Extended,High School or Below,2011-01-28,Employed,M,36568.0,Suburban,Married,128,28,34,0,6,Personal Auto,Personal L3,Offer1,Agent,978.621302,SUV,Medsize
5221,5509,Arizona,7600.443798,No,Basic,High School or Below,2011-01-13,Unemployed,M,0.0,Suburban,Single,110,17,58,2,3,Personal Auto,Personal L3,Offer2,Branch,796.987409,SUV,Medsize
5222,5510,Washington,3894.623983,No,Extended,Bachelor,2011-01-04,Employed,F,59578.0,Urban,Married,98,1,50,1,1,Corporate Auto,Corporate L3,Offer1,Branch,403.67601,Four-Door Car,Medsize
5223,5511,Oregon,8510.758196,No,Basic,High School or Below,2011-02-26,Employed,M,26032.0,Suburban,Married,109,18,25,0,3,Personal Auto,Personal L2,Offer2,Web,638.098653,SUV,Medsize
5224,5512,Oregon,2712.832687,No,Basic,High School or Below,2011-01-22,Employed,M,39618.0,Suburban,Married,68,0,55,0,1,Corporate Auto,Corporate L3,Offer1,Agent,326.4,Four-Door Car,Small
5225,5513,Arizona,2258.793954,No,Basic,High School or Below,2011-01-02,Unemployed,M,0.0,Suburban,Single,65,8,47,0,1,Personal Auto,Personal L3,Offer3,Agent,625.483498,Four-Door Car,Medsize
5226,5514,California,4815.851943,No,Extended,College,2011-02-09,Employed,M,59438.0,Urban,Single,124,33,55,0,1,Special Auto,Special L2,Offer3,Branch,562.667789,SUV,Small
5227,5515,Washington,8007.399376,Yes,Basic,High School or Below,2011-01-02,Unemployed,F,0.0,Suburban,Divorced,112,12,93,0,3,Personal Auto,Personal L3,Offer1,Web,537.6,Sports Car,Medsize
5228,5516,Washington,3008.969524,No,Extended,Bachelor,2011-01-07,Unemployed,M,0.0,Urban,Single,87,2,55,0,1,Personal Auto,Personal L3,Offer1,Branch,401.484738,Four-Door Car,Medsize
5229,5517,Washington,2530.705137,Yes,Basic,Bachelor,2011-01-21,Employed,F,89451.0,Rural,Single,63,11,2,0,1,Personal Auto,Personal L3,Offer2,Web,61.769564,Four-Door Car,Medsize
5230,5518,Arizona,10787.11572,No,Extended,High School or Below,2011-01-03,Employed,M,44695.0,Rural,Divorced,91,26,88,0,2,Personal Auto,Personal L3,Offer1,Call Center,147.954285,Four-Door Car,Medsize
5231,5519,California,11923.75365,No,Premium,High School or Below,2011-01-16,Employed,F,24581.0,Suburban,Married,101,2,86,0,2,Personal Auto,Personal L3,Offer1,Branch,484.8,Four-Door Car,Medsize
5232,5520,Arizona,5186.359717,No,Basic,Bachelor,2011-01-04,Unemployed,M,0.0,Urban,Married,73,27,95,1,6,Personal Auto,Personal L2,Offer2,Call Center,194.944319,Four-Door Car,Medsize
5233,5521,Arizona,10103.64886,No,Extended,Bachelor,2011-01-19,Employed,F,72334.0,Urban,Married,129,26,66,3,6,Corporate Auto,Corporate L2,Offer3,Call Center,412.829624,SUV,Medsize
5234,5522,Oregon,6438.995346,No,Extended,High School or Below,2011-02-17,Medical Leave,M,19831.0,Suburban,Married,83,8,88,0,7,Personal Auto,Personal L2,Offer1,Agent,398.4,Four-Door Car,Medsize
5235,5523,California,3909.636524,No,Extended,High School or Below,2011-02-08,Employed,M,40361.0,Rural,Married,98,3,98,0,1,Personal Auto,Personal L3,Offer2,Branch,71.169255,Four-Door Car,Medsize
5236,5524,California,13211.01092,No,Premium,Bachelor,2011-01-31,Employed,M,74656.0,Urban,Divorced,111,0,6,0,2,Personal Auto,Personal L2,Offer3,Call Center,504.365927,Four-Door Car,Medsize
5237,5525,Oregon,14616.36817,No,Extended,Master,2011-01-05,Employed,M,25358.0,Suburban,Single,126,1,13,0,2,Personal Auto,Personal L1,Offer4,Branch,750.58561,SUV,Medsize
5238,5526,California,3732.345012,No,Extended,Bachelor,2011-02-10,Employed,M,35461.0,Rural,Married,95,26,57,1,1,Corporate Auto,Corporate L3,Offer1,Agent,9.214343,Four-Door Car,Medsize
5239,5527,California,8750.643581,No,Extended,Doctor,2011-01-21,Employed,M,59047.0,Suburban,Divorced,76,2,73,3,2,Personal Auto,Personal L3,Offer1,Web,364.8,Four-Door Car,Medsize
5240,5528,Nevada,10662.63422,No,Extended,College,2011-01-24,Employed,F,62409.0,Urban,Divorced,89,16,50,0,2,Personal Auto,Personal L2,Offer2,Agent,392.686432,Four-Door Car,Small
5241,5529,California,3861.486269,Yes,Extended,College,2011-01-06,Employed,F,93272.0,Urban,Married,95,3,54,0,1,Personal Auto,Personal L3,Offer2,Branch,281.110788,Four-Door Car,Medsize
5242,5530,California,9807.829589,No,Extended,College,2011-01-18,Unemployed,F,0.0,Suburban,Married,135,18,48,0,4,Personal Auto,Personal L3,Offer1,Branch,970.456654,Sports Car,Medsize
5243,5531,Oregon,3252.828464,No,Extended,Bachelor,2011-01-29,Employed,M,20166.0,Suburban,Married,83,19,28,0,1,Personal Auto,Personal L3,Offer4,Call Center,398.4,Two-Door Car,Medsize
5244,5532,Washington,2711.899826,No,Basic,High School or Below,2011-02-11,Unemployed,F,0.0,Suburban,Single,74,13,68,0,1,Personal Auto,Personal L1,Offer2,Call Center,355.2,Four-Door Car,Small
5245,5533,California,2453.570794,Yes,Basic,Bachelor,2011-02-09,Medical Leave,M,29735.0,Suburban,Single,69,3,92,0,1,Personal Auto,Personal L2,Offer1,Agent,331.2,Four-Door Car,Medsize
5246,5534,California,11228.28966,No,Basic,High School or Below,2011-01-01,Unemployed,M,0.0,Suburban,Single,64,1,63,0,2,Corporate Auto,Corporate L3,Offer3,Branch,772.83851,Four-Door Car,Medsize
5247,5535,California,23020.89147,No,Basic,High School or Below,2011-01-17,Employed,F,97460.0,Suburban,Married,114,20,62,0,2,Personal Auto,Personal L3,Offer4,Branch,660.135987,SUV,Medsize
5248,5536,Arizona,2458.447909,No,Basic,College,2011-01-21,Employed,M,57564.0,Suburban,Married,63,5,48,1,1,Personal Auto,Personal L1,Offer3,Agent,302.4,Two-Door Car,Medsize
5249,5537,Arizona,11160.07706,No,Extended,Bachelor,2011-01-15,Employed,F,33232.0,Urban,Married,94,21,81,0,2,Special Auto,Special L2,Offer3,Branch,435.527845,Four-Door Car,Medsize
5250,5538,Arizona,13118.74322,No,Premium,College,2011-02-09,Medical Leave,F,11854.0,Suburban,Married,113,19,64,0,2,Personal Auto,Personal L1,Offer1,Call Center,807.721213,Four-Door Car,Medsize
5251,5539,California,6120.185345,No,Extended,College,2011-01-08,Medical Leave,F,23843.0,Urban,Married,79,1,42,0,5,Personal Auto,Personal L3,Offer3,Branch,344.693511,Four-Door Car,Medsize
5252,5540,Arizona,13881.03947,No,Premium,College,2011-02-14,Disabled,F,17961.0,Urban,Married,181,28,51,0,3,Personal Auto,Personal L2,Offer2,Agent,476.707749,Sports Car,Medsize
5253,5541,California,4787.472973,No,Basic,College,2011-01-30,Unemployed,F,0.0,Suburban,Married,64,17,84,0,3,Personal Auto,Personal L2,Offer2,Agent,360.110955,Four-Door Car,Medsize
5254,5542,Arizona,8177.048957,No,Basic,College,2011-02-12,Employed,F,54695.0,Suburban,Married,103,6,94,0,5,Personal Auto,Personal L3,Offer1,Branch,494.4,SUV,Medsize
5255,5543,California,3309.248219,No,Extended,College,2011-01-10,Employed,M,85632.0,Rural,Married,82,23,4,0,1,Personal Auto,Personal L3,Offer2,Call Center,7.2574,Two-Door Car,Medsize
5256,5544,California,14635.45158,Yes,Extended,Bachelor,2011-02-27,Unemployed,F,0.0,Suburban,Divorced,139,5,56,0,2,Personal Auto,Personal L1,Offer1,Call Center,667.2,SUV,Medsize
5257,5545,California,5120.615661,No,Extended,High School or Below,2011-02-12,Unemployed,F,0.0,Urban,Married,76,11,14,4,3,Personal Auto,Personal L3,Offer2,Agent,277.220384,Four-Door Car,Medsize
5258,5546,Oregon,19253.03441,No,Premium,High School or Below,2011-02-07,Employed,F,39895.0,Urban,Married,160,32,45,0,2,Personal Auto,Personal L3,Offer3,Agent,765.591167,SUV,Small
